stream;display;offset;poc;type;time;size;quant;pts;pts time;dts;dts time;epsnr;distribution (bits);total;mb_skip;mb_field_decoding_flag;mb_type;sub_mb_type;prediction;pred_mode_flag;pred_mode;inter_prediction;transform;coded_block_pattern;transform_size_8x8_flag;mb_qp_delta;transform;pcm_data;
86;85;0x0000000I64X;170;B;00:00:02:833;1556;32;;;;;36.514788;;12 448;945;0;1 762;0;;7;9;5 534;;768;78;268;2 055;0;
87;88;0x0000000I64X;176;P;00:00:02:933;8404;27;;;;;32.525997;;67 232;596;0;2 686;0;;535;649;14 687;;4 901;70;3 522;38 191;0;
88;87;0x0000000I64X;174;B;00:00:02:900;1531;33;;;;;37.026243;;12 248;952;0;1 722;0;;0;0;5 633;;726;61;214;1 896;0;
89;92;0x0000000I64X;184;P;00:00:03:066;15932;26;;;;;32.196993;;127 456;184;0;3 669;0;;693;1 370;23 255;;7 227;88;5 262;84 424;0;
90;90;0x0000000I64X;180;B;00:00:03:000;2207;29;;;;;35.036381;;17 656;889;0;2 332;0;;13;33;6 910;;1 332;157;559;4 422;0;
91;89;0x0000000I64X;178;B;00:00:02:966;1485;30;;;;;36.373196;;11 880;954;0;1 761;0;;21;42;5 504;;625;69;296;1 608;0;
92;91;0x0000000I64X;182;B;00:00:03:033;854;34;;;;;34.082188;;6 832;947;0;999;0;;0;0;2 764;;316;30;87;802;0;
93;96;0x0000000I64X;192;P;00:00:03:200;8946;27;;;;;32.466585;;71 568;542;0;2 681;0;;452;796;17 968;;5 428;47;3 446;38 927;0;
94;94;0x0000000I64X;188;B;00:00:03:133;2069;29;;;;;35.756817;;16 552;935;0;1 842;0;;0;5;6 503;;1 330;143;569;4 122;0;
95;93;0x0000000I64X;186;B;00:00:03:100;813;34;;;;;35.850876;;6 504;1 023;0;985;0;;0;0;2 557;;261;14;58;550;0;
96;95;0x0000000I64X;190;B;00:00:03:166;1413;33;;;;;31.738265;;11 304;966;0;1 838;0;;0;2;5 751;;509;45;132;1 055;0;
97;98;0x0000000I64X;196;P;00:00:03:266;9087;28;;;;;32.481973;;72 696;536;0;3 031;0;;1 057;2 121;17 893;;4 665;109;3 074;38 521;0;
98;97;0x0000000I64X;194;B;00:00:03:233;2208;32;;;;;34.650774;;17 664;941;0;2 729;0;;14;29;8 407;;1 002;113;344;2 930;0;
99;100;0x0000000I64X;200;P;00:00:03:333;10724;28;;;;;30.767196;;85 792;418;0;3 152;0;;1 387;2 799;18 504;;5 334;147;3 720;48 570;0;
100;99;0x0000000I64X;198;B;00:00:03:300;2200;34;;;;;34.589947;;17 600;915;0;2 619;0;;4;8;8 740;;1 036;98;361;2 730;0;
101;102;0x0000000I64X;204;P;00:00:03:400;11131;28;;;;;31.254285;;89 048;425;0;3 212;0;;1 319;2 347;19 231;;5 440;132;3 706;51 592;0;
102;101;0x0000000I64X;202;B;00:00:03:366;2288;32;;;;;34.236999;;18 304;912;0;2 725;0;;8;19;8 642;;1 116;124;403;3 225;0;
103;104;0x0000000I64X;208;P;00:00:03:466;12502;28;;;;;30.942216;;100 016;379;0;3 338;0;;1 263;2 481;18 832;;6 000;113;4 081;61 900;0;
