stream;display;offset;poc;type;time;size;quant;pts;pts time;dts;dts time;epsnr;distribution (bits);total;mb_skip;mb_field_decoding_flag;mb_type;sub_mb_type;prediction;pred_mode_flag;pred_mode;inter_prediction;transform;coded_block_pattern;transform_size_8x8_flag;mb_qp_delta;transform;pcm_data;
102;102;0x0000000I64X;204;B;00:00:03:400;2162;23;;;;;41.744233;;17 296;1 020;0;1 977;0;;71;122;6 424;;1 894;62;1 027;3 500;0;
103;101;0x0000000I64X;202;B;00:00:03:366;1398;24;;;;;41.777165;;11 184;994;0;1 289;0;;10;34;4 699;;1 214;38;439;1 434;0;
104;103;0x0000000I64X;206;B;00:00:03:433;1499;24;;;;;40.172566;;11 992;1 003;0;1 544;0;;12;32;4 323;;1 389;30;603;2 000;0;
105;106;0x0000000I64X;212;P;00:00:03:533;5637;23;;;;;39.628476;;45 096;523;0;3 018;0;;598;1 499;13 999;;4 542;93;2 955;15 966;0;
106;105;0x0000000I64X;210;B;00:00:03:500;1370;24;;;;;42.561496;;10 960;994;0;1 311;0;;20;31;4 636;;1 102;38;457;1 326;0;
107;110;0x0000000I64X;220;P;00:00:03:666;7924;23;;;;;38.990223;;63 392;299;0;3 553;0;;973;2 666;17 116;;5 278;106;3 892;27 440;0;
108;108;0x0000000I64X;216;B;00:00:03:600;2761;24;;;;;40.518845;;22 088;953;0;2 596;0;;113;162;7 880;;2 627;90;1 119;5 343;0;
109;107;0x0000000I64X;214;B;00:00:03:566;1429;25;;;;;41.567422;;11 432;1 009;0;1 220;0;;17;36;4 730;;1 034;32;635;1 702;0;
110;109;0x0000000I64X;218;B;00:00:03:633;1335;26;;;;;39.211289;;10 680;1 017;0;1 341;0;;18;40;4 453;;834;27;453;1 523;0;
111;112;0x0000000I64X;224;P;00:00:03:733;7134;24;;;;;37.786557;;57 072;396;0;3 353;0;;734;1 637;15 344;;5 579;102;3 832;24 192;0;
112;111;0x0000000I64X;222;B;00:00:03:700;1366;26;;;;;41.299779;;10 928;1 016;0;1 503;0;;49;67;4 490;;889;30;558;1 327;0;
113;114;0x0000000I64X;228;P;00:00:03:800;5979;23;;;;;41.876321;;47 832;503;0;3 051;0;;499;1 015;13 484;;5 318;82;3 424;18 935;0;
114;113;0x0000000I64X;226;B;00:00:03:766;931;24;;;;;41.936743;;7 448;972;0;970;0;;4;20;3 097;;554;20;248;730;0;
115;118;0x0000000I64X;236;P;00:00:03:933;9431;24;;;;;35.986854;;75 448;308;0;3 451;0;;495;1 727;17 743;;6 216;71;4 291;39 471;0;
116;116;0x0000000I64X;232;B;00:00:03:866;2154;24;;;;;40.279669;;17 232;955;0;2 399;0;;43;104;6 155;;1 826;71;988;3 538;0;
117;115;0x0000000I64X;230;B;00:00:03:833;1260;25;;;;;40.040624;;10 080;992;0;1 376;0;;9;9;4 610;;765;16;447;850;0;
118;117;0x0000000I64X;234;B;00:00:03:900;812;28;;;;;39.587196;;6 496;996;0;960;0;;12;22;2 897;;323;8;108;218;0;
119;122;0x0000000I64X;244;P;00:00:04:066;5088;23;;;;;38.621718;;40 704;633;0;2 474;0;;272;585;13 739;;4 908;53;2 851;13 794;0;
120;120;0x0000000I64X;240;B;00:00:04:000;2166;25;;;;;39.919097;;17 328;938;0;1 848;0;;23;47;5 827;;2 198;163;864;4 274;0;
121;119;0x0000000I64X;238;B;00:00:03:966;1135;27;;;;;41.670009;;9 080;954;0;1 204;0;;7;25;4 181;;695;27;163;821;0;
122;121;0x0000000I64X;242;B;00:00:04:033;1224;26;;;;;37.536971;;9 792;944;0;1 274;0;;16;25;4 319;;936;31;283;890;0;
123;126;0x0000000I64X;252;P;00:00:04:200;6436;24;;;;;37.888869;;51 488;559;0;3 276;0;;1 222;2 301;13 760;;3 519;166;3 501;20 660;0;
124;124;0x0000000I64X;248;B;00:00:04:133;2529;25;;;;;39.365339;;20 232;938;0;2 480;0;;121;197;7 288;;2 123;115;1 250;4 439;0;
125;123;0x0000000I64X;246;B;00:00:04:100;1120;25;;;;;40.500332;;8 960;973;0;1 226;0;;13;13;4 080;;729;14;234;593;0;
126;125;0x0000000I64X;250;B;00:00:04:166;1400;26;;;;;39.712673;;11 200;972;0;1 607;0;;8;15;4 920;;938;35;430;1 236;0;
127;128;0x0000000I64X;256;P;00:00:04:266;4956;24;;;;;36.979139;;39 648;675;0;2 855;0;;853;1 794;10 389;;3 448;91;2 913;14 353;0;
128;127;0x0000000I64X;254;B;00:00:04:233;1414;27;;;;;41.496100;;11 312;1 038;0;1 425;0;;44;57;4 657;;921;52;484;1 653;0;
129;130;0x0000000I64X;260;P;00:00:04:333;4610;23;;;;;40.831508;;36 880;670;0;3 009;0;;726;1 565;10 440;;3 501;59;2 920;11 833;0;
130;129;0x0000000I64X;258;B;00:00:04:300;1381;23;;;;;41.913622;;11 048;1 041;0;1 478;0;;33;71;4 282;;978;27;555;1 585;0;
131;132;0x0000000I64X;264;P;00:00:04:400;5035;23;;;;;38.740618;;40 280;530;0;3 244;0;;855;1 658;11 655;;3 596;108;2 798;13 682;0;
132;131;0x0000000I64X;262;B;00:00:04:366;1358;25;;;;;42.005335;;10 864;1 007;0;1 537;0;;25;59;4 602;;801;23;499;1 331;0;
133;134;0x0000000I64X;268;P;00:00:04:466;4721;23;;;;;40.759925;;37 768;608;0;3 211;0;;728;1 664;11 470;;3 361;78;2 613;11 931;0;
134;133;0x0000000I64X;266;B;00:00:04:433;1470;24;;;;;42.082070;;11 760;1 045;0;1 647;0;;64;99;5 037;;842;28;599;1 338;0;
135;136;0x0000000I64X;272;P;00:00:04:533;4696;23;;;;;42.714284;;37 568;567;0;3 596;0;;731;1 740;11 076;;3 328;96;2 765;11 729;0;
136;135;0x0000000I64X;270;B;00:00:04:500;1428;23;;;;;42.462764;;11 424;1 012;0;1 817;0;;59;82;4 624;;803;20;513;1 409;0;
137;138;0x0000000I64X;276;P;00:00:04:600;5129;23;;;;;40.627279;;41 032;458;0;3 724;0;;898;2 295;13 298;;3 470;90;2 738;12 003;0;
138;137;0x0000000I64X;274;B;00:00:04:566;1408;24;;;;;42.626441;;11 264;1 032;0;1 511;0;;27;57;4 621;;888;31;555;1 572;0;
139;140;0x0000000I64X;280;P;00:00:04:666;4943;23;;;;;41.068007;;39 544;475;0;3 559;0;;697;1 722;13 932;;3 712;56;2 669;10 773;0;
140;139;0x0000000I64X;278;B;00:00:04:633;1566;23;;;;;42.516166;;12 528;1 021;0;1 794;0;;34;78;4 893;;1 213;42;517;1 874;0;
141;142;0x0000000I64X;284;P;00:00:04:733;4828;23;;;;;41.146999;;38 624;471;0;3 655;0;;830;1 894;11 954;;3 751;60;3 090;10 885;0;
142;141;0x0000000I64X;282;B;00:00:04:700;1434;23;;;;;42.882444;;11 472;1 018;0;1 761;0;;47;83;4 428;;1 036;31;568;1 484;0;
143;144;0x0000000I64X;288;P;00:00:04:800;5192;23;;;;;40.459243;;41 536;449;0;3 759;0;;797;1 935;12 827;;4 030;64;3 051;12 598;0;
144;143;0x0000000I64X;286;B;00:00:04:766;1495;24;;;;;42.316481;;11 960;1 019;0;1 690;0;;53;86;4 710;;1 093;34;595;1 627;0;
145;147;0x0000000I64X;294;P;00:00:04:900;7662;23;;;;;40.243189;;61 296;170;0;4 599;0;;1 363;2 938;14 536;;4 422;122;4 492;26 431;0;
146;145;0x0000000I64X;290;B;00:00:04:833;1905;25;;;;;41.450485;;15 240;963;0;1 748;0;;110;141;6 479;;1 201;51;859;2 616;0;
147;146;0x0000000I64X;292;B;00:00:04:866;2440;24;;;;;39.391612;;19 520;1 013;0;3 270;0;;308;581;5 434;;1 731;94;1 504;4 177;0;
148;150;0x0000000I64X;300;P;00:00:05:000;7327;23;;;;;40.576770;;58 616;367;0;3 725;0;;913;2 440;15 573;;5 195;105;3 701;24 419;0;
149;148;0x0000000I64X;296;B;00:00:04:933;2052;23;;;;;41.494690;;16 416;1 028;0;2 549;0;;125;224;6 088;;1 480;47;1 026;2 685;0;
150;149;0x0000000I64X;298;B;00:00:04:966;1602;24;;;;;41.464321;;12 816;1 014;0;1 847;0;;43;57;5 043;;1 347;34;491;1 826;0;
151;152;0x0000000I64X;304;P;00:00:05:066;7664;23;;;;;40.940700;;61 312;288;0;3 826;0;;576;1 592;13 106;;5 663;62;4 796;29 655;0;
152;151;0x0000000I64X;302;B;00:00:05:033;1551;24;;;;;41.401971;;12 408;986;0;1 831;0;;38;77;4 447;;1 256;43;812;1 814;0;
153;156;0x0000000I64X;312;P;00:00:05:200;5373;23;;;;;40.074618;;42 984;552;0;3 124;0;;391;991;11 431;;4 102;41;3 807;16 787;0;
154;154;0x0000000I64X;308;B;00:00:05:133;3242;24;;;;;39.667642;;25 936;865;0;3 065;0;;111;202;6 478;;2 855;250;2 197;8 555;0;
155;153;0x0000000I64X;306;B;00:00:05:100;1252;24;;;;;40.767743;;10 016;1 026;0;1 228;0;;8;24;3 592;;1 041;27;612;1 442;0;
156;155;0x0000000I64X;310;B;00:00:05:166;1136;25;;;;;41.792555;;9 088;997;0;1 182;0;;4;9;3 595;;926;27;245;1 089;0;
157;160;0x0000000I64X;320;P;00:00:05:333;7022;23;;;;;41.072598;;56 176;255;0;3 895;0;;1 398;2 694;17 858;;4 886;154;3 870;18 543;0;
158;158;0x0000000I64X;316;B;00:00:05:266;2510;23;;;;;40.218931;;20 080;996;0;2 652;0;;95;189;7 370;;1 877;142;1 327;4 141;0;
159;157;0x0000000I64X;314;B;00:00:05:233;1199;25;;;;;41.383314;;9 592;1 049;0;1 252;0;;32;34;3 933;;864;39;351;1 098;0;
160;159;0x0000000I64X;318;B;00:00:05:300;1503;23;;;;;39.410235;;12 024;1 032;0;1 494;0;;28;37;4 832;;1 234;44;590;1 667;0;
161;164;0x0000000I64X;328;P;00:00:05:466;6626;23;;;;;39.383988;;53 008;347;0;4 071;0;;1 563;3 060;13 364;;3 669;164;3 524;20 522;0;
162;162;0x0000000I64X;324;B;00:00:05:400;2499;24;;;;;40.303044;;19 992;970;0;2 872;0;;109;298;7 260;;1 781;96;1 348;3 809;0;
163;161;0x0000000I64X;322;B;00:00:05:366;1424;25;;;;;41.288633;;11 392;1 042;0;1 454;0;;50;76;5 083;;920;22;483;1 262;0;
164;163;0x0000000I64X;326;B;00:00:05:433;1536;25;;;;;39.223506;;12 288;1 017;0;1 706;0;;71;86;4 846;;1 024;35;628;1 788;0;
165;166;0x0000000I64X;332;P;00:00:05:533;5015;23;;;;;41.101009;;40 120;435;0;3 411;0;;897;1 832;13 027;;3 793;94;3 091;11 173;0;
